scenario_id,category,datasets_json,omega,K,N_min,method,ci_low,ci_high,ci_width,clipped,valid,runtime_ms,width_ratio_vs_sim,jaccard_vs_sim,overlap_vs_sim,endpoint_abs_err_vs_sim,center_abs_err_vs_sim
37,single,"[[108, 114, 86]]",1.0,1000,136,ehp CI,138.0,151.0,13.0,False,True,0.7568000582978129,0.9285714285714286,0.9285714285714286,13.0,1.0,0.5
37,single,"[[108, 114, 86]]",1.0,1000,136,Established CI #1,136.5603994157939,149.91181964615566,13.351420230361754,False,True,0.5644999910145998,0.9536728735972682,0.7715108678614936,11.911819646155664,3.5277809380504266,1.7638904690252275
37,single,"[[108, 114, 86]]",1.0,1000,136,Established CI #2,138.0,152.0,14.0,False,True,2.795899985358119,1.0,1.0,14.0,0.0,0.0
38,single,"[[142, 189, 141]]",1.0,1000,190,Simulation (reference),190.0,193.0,3.0,False,True,248.77720000222325,1.0,1.0,3.0,0.0,0.0
38,single,"[[142, 189, 141]]",1.0,1000,190,ehp CI,190.0,193.0,3.0,False,True,0.7870999397709966,1.0,1.0,3.0,0.0,0.0
38,single,"[[142, 189, 141]]",1.0,1000,190,Established CI #1,190.0,191.6607295872629,1.6607295872628924,False,True,0.21519989240914583,0.5535765290876308,0.5535765290876308,1.6607295872628924,1.3392704127371076,0.6696352063685538
38,single,"[[142, 189, 141]]",1.0,1000,190,Established CI #2,190.0,193.0,3.0,False,True,2.040799940004945,1.0,1.0,3.0,0.0,0.0
39,single,"[[127, 24, 10]]",1.0,1524,141,Simulation (reference),202.0,570.0,368.0,False,True,490.4601000016555,1.0,1.0,368.0,0.0,0.0
39,single,"[[127, 24, 10]]",1.0,1524,141,ehp CI,204.0,571.0,367.0,False,True,1.0233999928459525,0.9972826086956522,0.991869918699187,366.0,3.0,1.5
39,single,"[[127, 24, 10]]",1.0,1524,141,Established CI #1,193.13165393276196,435.1812832348875,242.0496293021255,False,True,0.22140005603432655,0.6577435578862106,0.6187340636809148,233.18128323488747,143.68706283235056,71.84353141617527
39,single,"[[127, 24, 10]]",1.0,1524,141,Established CI #2,205.0,565.0,360.0,False,True,5.371600040234625,0.9782608695652174,0.9782608695652174,360.0,8.0,1.0
40,single,"[[64, 145, 15]]",1.0,3094,194,Simulation (reference),412.0,1036.0,624.0,False,True,1056.7303000716493,1.0,1.0,624.0,0.0,0.0
40,single,"[[64, 145, 15]]",1.0,3094,194,ehp CI,418.0,1038.0,620.0,False,True,1.4425000408664346,0.9935897435897436,0.987220447284345,618.0,8.0,4.0
40,single,"[[64, 145, 15]]",1.0,3094,194,Established CI #1,400.85604839328084,874.6581647709447,473.8021163776639,False,True,0.18809991888701916,0.7592982634257434,0.7284304032189264,462.6581647709447,172.48578683577443,86.24289341788722
40,single,"[[64, 145, 15]]",1.0,3094,194,Established CI #2,418.0,1034.0,616.0,False,True,2.598299994133413,0.9871794871794872,0.9871794871794872,616.0,8.0,2.0
41,single,"[[151, 178, 77]]",1.0,1746,252,Simulation (reference),312.0,397.0,85.0,False,True,532.147700083442,1.0,1.0,85.0,0.0,0.0
41,single,"[[151, 178, 77]]",1.0,1746,252,ehp CI,313.0,398.0,85.0,False,True,0.8256000000983477,1.0,0.9767441860465116,84.0,2.0,1.0
41,single,"[[151, 178, 77]]",1.0,1746,252,Established CI #1,309.75435938006046,390.5646699560613,80.81031057600086,False,True,0.19509997218847275,0.9507095361882454,0.9004996627660246,78.56466995606132,8.680970663878213,4.340485331939135
41,single,"[[151, 178, 77]]",1.0,1746,252,Established CI #2,313.0,400.0,87.0,False,True,4.03129996266216,1.0235294117647058,0.9545454545454546,84.0,4.0,2.0
42,single,"[[103, 176, 44]]",1.0,2060,235,Simulation (reference),342.0,510.0,168.0,False,True,606.628300040029,1.0,1.0,168.0,0.0,0.0
42,single,"[[103, 176, 44]]",1.0,2060,235,ehp CI,345.0,514.0,169.0,False,True,0.9699000511318445,1.005952380952381,0.9593023255813954,165.0,7.0,3.5
42,single,"[[103, 176, 44]]",1.0,2060,235,Established CI #1,337.98588416230217,492.6785769682666,154.69269280596444,False,True,0.19459996838122606,0.9207898381307407,0.8759663486596522,150.6785769682666,21.33553886943122,10.667769434715638
42,single,"[[103, 176, 44]]",1.0,2060,235,Established CI #2,344.0,518.0,174.0,False,True,2.6853999588638544,1.0357142857142858,0.9431818181818182,166.0,10.0,5.0
43,single,"[[100, 131, 69]]",1.0,1000,162,Simulation (reference),176.0,211.0,35.0,False,True,246.62800005171448,1.0,1.0,35.0,0.0,0.0
43,single,"[[100, 131, 69]]",1.0,1000,162,ehp CI,175.0,210.0,35.0,False,True,0.47470000572502613,1.0,0.9444444444444444,34.0,2.0,1.0
43,single,"[[100, 131, 69]]",1.0,1000,162,Established CI #1,173.36148722379554,207.04719112876322,33.68570390496768,False,True,0.18079997971653938,0.9624486829990766,0.8248782653386783,31.047191128763217,6.591321647441248,3.295660823720624
43,single,"[[100, 131, 69]]",1.0,1000,162,Established CI #2,175.0,212.0,37.0,False,True,2.19590007327497,1.0571428571428572,0.9459459459459459,35.0,2.0,0.0
44,single,"[[110, 68, 62]]",1.0,1000,116,Simulation (reference),116.0,128.0,12.0,False,True,257.0302999811247,1.0,1.0,12.0,0.0,0.0
44,single,"[[110, 68, 62]]",1.0,1000,116,ehp CI,116.0,128.0,12.0,False,True,0.5959999980404973,1.0,1.0,12.0,0.0,0.0
44,single,"[[110, 68, 62]]",1.0,1000,116,Established CI #1,116.0,126.4876331707971,10.487633170797096,False,True,0.1938000787049532,0.873969430899758,0.873969430899758,10.487633170797096,1.5123668292029038,0.7561834146014519
44,single,"[[110, 68, 62]]",1.0,1000,116,Established CI #2,116.0,130.0,14.0,False,True,1.3806000351905823,1.1666666666666667,0.8571428571428571,12.0,2.0,1.0
45,single,"[[140, 153, 25]]",1.0,4284,268,Simulation (reference),613.0,1233.0,620.0,False,True,1539.24630000256,1.0,1.0,620.0,0.0,0.0
45,single,"[[140, 153, 25]]",1.0,4284,268,ehp CI,631.0,1248.0,617.0,False,True,2.0929999882355332,0.9951612903225806,0.9480314960629921,602.0,33.0,16.5
45,single,"[[140, 153, 25]]",1.0,4284,268,Established CI #1,611.2354260777602,1138.370927742553,527.1355016647929,False,True,0.201700022444129,0.8502185510722465,0.8449676127869226,525.370927742553,96.39364617968681,48.196823089843406
45,single,"[[140, 153, 25]]",1.0,4284,268,Established CI #2,628.0,1253.0,625.0,False,True,4.730400047264993,1.0080645161290323,0.9453125,605.0,35.0,17.5
46,single,"[[45, 192, 42]]",1.0,1029,195,Simulation (reference),196.0,228.0,32.0,False,True,285.0853999843821,1.0,1.0,32.0,0.0,0.0
46,single,"[[45, 192, 42]]",1.0,1029,195,ehp CI,196.0,227.0,31.0,False,True,0.6124000065028667,0.96875,0.96875,31.0,1.0,0.5
46,single,"[[45, 192, 42]]",1.0,1029,195,Established CI #1,195.0,219.66920988850626,24.66920988850626,False,True,0.2082999562844634,0.7709128090158206,0.7172487845001897,23.66920988850626,9.33079011149374,4.66539505574687
46,single,"[[45, 192, 42]]",1.0,1029,195,Established CI #2,196.0,231.0,35.0,False,True,2.787300036288798,1.09375,0.9142857142857143,32.0,3.0,1.5
47,single,"[[176, 197, 160]]",1.0,1084,213,Simulation (reference),213.0,222.0,9.0,False,True,281.92540002055466,1.0,1.0,9.0,0.0,0.0
47,single,"[[176, 197, 160]]",1.0,1084,213,ehp CI,213.0,221.0,8.0,False,True,0.7291999645531178,0.8888888888888888,0.8888888888888888,8.0,1.0,0.5
47,single,"[[176, 197, 160]]",1.0,1084,213,Established CI #1,213.0,221.07768181862343,8.077681818623432,False,True,0.3076000139117241,0.8975202020692703,0.8975202020692703,8.077681818623432,0.9223181813765677,0.46115909068828387
47,single,"[[176, 197, 160]]",1.0,1084,213,Established CI #2,213.0,222.0,9.0,False,True,1.6117000486701727,1.0,1.0,9.0,0.0,0.0
48,single,"[[86, 124, 76]]",1.0,1000,134,Simulation (reference),135.0,148.0,13.0,False,True,247.97260004561394,1.0,1.0,13.0,0.0,0.0
48,single,"[[86, 124, 76]]",1.0,1000,134,ehp CI,135.0,148.0,13.0,False,True,0.5368000129237771,1.0,1.0,13.0,0.0,0.0
48,single,"[[86, 124, 76]]",1.0,1000,134,Established CI #1,134.0,146.97565554431597,12.97565554431597,False,True,0.19019993487745523,0.9981273495627669,0.8554039674511407,11.97565554431597,2.02434445568403,1.0121722278420293
48,single,"[[86, 124, 76]]",1.0,1000,134,Established CI #2,135.0,150.0,15.0,False,True,2.403099904768169,1.1538461538461537,0.8666666666666667,13.0,2.0,1.0
49,single,"[[97, 95, 94]]",1.0,1000,98,Simulation (reference),98.0,99.0,1.0,False,True,254.27599996328354,1.0,1.0,1.0,0.0,0.0
49,single,"[[97, 95, 94]]",1.0,1000,98,ehp CI,98.0,99.0,1.0,False,True,0.5184999899938703,1.0,1.0,1.0,0.0,0.0
49,single,"[[97, 95, 94]]",1.0,1000,98,Established CI #1,98.0,98.38596936641473,0.38596936641472723,False,True,0.1879000337794423,0.38596936641472723,0.38596936641472723,0.38596936641472723,0.6140306335852728,0.3070153167926435
49,single,"[[97, 95, 94]]",1.0,1000,98,Established CI #2,98.0,99.0,1.0,False,True,1.2410000199452043,1.0,1.0,1.0,0.0,0.0
50,single,"[[81, 176, 23]]",1.0,3100,234,Simulation (reference),456.0,899.0,443.0,False,True,1072.727500111796,1.0,1.0,443.0,0.0,0.0
50,single,"[[81, 176, 23]]",1.0,3100,234,ehp CI,460.0,907.0,447.0,False,True,1.8296999623999,1.0090293453724606,0.9733924611973392,439.0,12.0,6.0
50,single,"[[81, 176, 23]]",1.0,3100,234,Established CI #1,444.14132742744954,820.7163801021047,376.5750526746552,False,True,0.22309995256364346,0.8500565523129914,0.801823515949192,364.7163801021047,90.14229247044574,45.07114623522284
50,single,"[[81, 176, 23]]",1.0,3100,234,Established CI #2,457.0,911.0,454.0,False,True,3.110600053332746,1.0248306997742664,0.9714285714285714,442.0,13.0,6.5
51,single,"[[193, 122, 61]]",1.0,1930,254,Simulation (reference),337.0,453.0,116.0,False,True,549.639799981378,1.0,1.0,116.0,0.0,0.0
51,single,"[[193, 122, 61]]",1.0,1930,254,ehp CI,337.0,455.0,118.0,False,True,1.1830999283120036,1.0172413793103448,0.9830508474576272,116.0,2.0,1.0
51,single,"[[193, 122, 61]]",1.0,1930,254,Established CI #1,332.450447793822,443.2447628000111,110.7943150061891,False,True,0.26489992160350084,0.9551234052257681,0.8813368515736897,106.24476280001107,14.304789406166947,7.152394703083473
51,single,"[[193, 122, 61]]",1.0,1930,254,Established CI #2,337.0,458.0,121.0,False,True,2.913100062869489,1.043103448275862,0.9586776859504132,116.0,5.0,2.5
52,single,"[[172, 107, 92]]",1.0,1001,187,Simulation (reference),191.0,212.0,21.0,False,True,256.2131000449881,1.0,1.0,21.0,0.0,0.0
52,single,"[[172, 107, 92]]",1.0,1001,187,ehp CI,192.0,213.0,21.0,False,True,0.556000042706728,1.0,0.9090909090909091,20.0,2.0,1.0
52,single,"[[172, 107, 92]]",1.0,1001,187,Established CI #1,189.87107071648302,210.46544656345102,20.594375846968006,False,True,0.20999996922910213,0.9806845641413336,0.8796379758848122,19.465446563451025,2.663482720065957,1.3317413600329928
52,single,"[[172, 107, 92]]",1.0,1001,187,Established CI #2,191.0,214.0,23.0,False,True,2.4663000367581844,1.0952380952380953,0.9130434782608695,21.0,2.0,1.0
53,single,"[[182, 90, 46]]",1.0,1781,226,Simulation (reference),301.0,433.0,132.0,False,True,555.3205000469461,1.0,1.0,132.0,0.0,0.0
53,single,"[[182, 90, 46]]",1.0,1781,226,ehp CI,304.0,435.0,131.0,False,True,1.233199960552156,0.9924242424242424,0.9626865671641791,129.0,5.0,2.5
53,single,"[[182, 90, 46]]",1.0,1781,226,Established CI #1,298.06478239781495,418.81640628837596,120.751623890561,False,True,0.30990003142505884,0.914785029473947,0.873133110702955,117.81640628837596,17.11881131380909,8.559405656904573
53,single,"[[182, 90, 46]]",1.0,1781,226,Established CI #2,303.0,439.0,136.0,False,True,16.70500007458031,1.0303030303030303,0.9420289855072463,130.0,8.0,4.0
54,single,"[[169, 146, 131]]",1.0,1000,184,Simulation (reference),185.0,195.0,10.0,False,True,278.6179999820888,1.0,1.0,10.0,0.0,0.0
54,single,"[[169, 146, 131]]",1.0,1000,184,ehp CI,184.0,194.0,10.0,False,True,0.5030001047998667,1.0,0.8181818181818182,9.0,2.0,1.0
54,single,"[[169, 146, 131]]",1.0,1000,184,Established CI #1,184.0,193.2406631392138,9.240663139213808,False,True,0.18350000027567148,0.9240663139213808,0.7491511944739826,8.240663139213808,2.759336860786192,1.3796684303931102
54,single,"[[169, 146, 131]]",1.0,1000,184,Established CI #2,184.0,195.0,11.0,False,True,1.2904000468552113,1.1,0.9090909090909091,10.0,1.0,0.5
55,single,"[[136, 177, 39]]",1.0,3087,274,Simulation (reference),494.0,800.0,306.0,False,True,986.6959999781102,1.0,1.0,306.0,0.0,0.0
55,single,"[[136, 177, 39]]",1.0,3087,274,ehp CI,496.0,804.0,308.0,False,True,1.4867999125272036,1.0065359477124183,0.9806451612903225,304.0,6.0,3.0
55,single,"[[136, 177, 39]]",1.0,3087,274,Established CI #1,484.97016592248326,763.8713647371306,278.9011988146474,False,True,0.19540009088814259,0.9114418261916581,0.8566533564269525,269.87136473713065,45.15846934038609,22.579234670193046
55,single,"[[136, 177, 39]]",1.0,3087,274,Established CI #2,494.0,809.0,315.0,False,True,4.162400029599667,1.0294117647058822,0.9714285714285714,306.0,9.0,4.5
56,single,"[[173, 77, 68]]",1.0,1000,182,Simulation (reference),187.0,212.0,25.0,False,True,262.7945999847725,1.0,1.0,25.0,0.0,0.0
56,single,"[[173, 77, 68]]",1.0,1000,182,ehp CI,186.0,212.0,26.0,False,True,1.2315999483689666,1.04,0.9615384615384616,25.0,1.0,0.5
56,single,"[[173, 77, 68]]",1.0,1000,182,Established CI #1,183.90694612026905,208.24003164474448,24.333085524475422,False,True,0.24229998234659433,0.9733234209790169,0.7560599049030087,21.240031644744477,6.853022234986469,3.4265111174932485
56,single,"[[173, 77, 68]]",1.0,1000,182,Established CI #2,186.0,214.0,28.0,False,True,3.0466000316664577,1.12,0.8928571428571429,25.0,3.0,0.5
57,single,"[[117, 69, 36]]",1.0,1122,150,Simulation (reference),190.0,280.0,90.0,False,True,280.39739991072565,1.0,1.0,90.0,0.0,0.0
57,single,"[[117, 69, 36]]",1.0,1122,150,ehp CI,190.0,280.0,90.0,False,True,0.7070999126881361,1.0,1.0,90.0,0.0,0.0
57,single,"[[117, 69, 36]]",1.0,1122,150,Established CI #1,185.32090887045936,266.52178358244936,81.20087471199,False,True,0.2609000075608492,0.9022319412443333,0.8082226251807982,76.52178358244936,18.15730754709128,9.078653773545625
57,single,"[[117, 69, 36]]",1.0,1122,150,Established CI #2,189.0,283.0,94.0,False,True,3.229500027373433,1.0444444444444445,0.9574468085106383,90.0,4.0,1.0
58,single,"[[103, 163, 97]]",1.0,1000,169,Simulation (reference),169.0,180.0,11.0,False,True,254.26809990312904,1.0,1.0,11.0,0.0,0.0
58,single,"[[103, 163, 97]]",1.0,1000,169,ehp CI,169.0,180.0,11.0,False,True,0.4496000474318862,1.0,1.0,11.0,0.0,0.0
58,single,"[[103, 163, 97]]",1.0,1000,169,Established CI #1,169.0,178.34431486106394,9.344314861063935,False,True,0.1724000321701169,0.8494831691876304,0.8494831691876304,9.344314861063935,1.6556851389360645,0.8278425694680323
58,single,"[[103, 163, 97]]",1.0,1000,169,Established CI #2,169.0,181.0,12.0,False,True,1.2067999923601747,1.0909090909090908,0.9166666666666666,11.0,1.0,0.5
59,single,"[[119, 155, 103]]",1.0,1000,171,Simulation (reference),173.0,188.0,15.0,False,True,245.80699997022748,1.0,1.0,15.0,0.0,0.0
59,single,"[[119, 155, 103]]",1.0,1000,171,ehp CI,173.0,188.0,15.0,False,True,0.4968000575900078,1.0,1.0,15.0,0.0,0.0
59,single,"[[119, 155, 103]]",1.0,1000,171,Established CI #1,171.8868935770176,186.40746442743375,14.520570850416163,False,True,0.18970004748553038,0.9680380566944109,0.8320843961106373,13.407464427433752,2.7056419955486604,1.3528209977743302
59,single,"[[119, 155, 103]]",1.0,1000,171,Established CI #2,173.0,189.0,16.0,False,True,2.419699914753437,1.0666666666666667,0.9375,15.0,1.0,0.5
60,single,"[[198, 92, 22]]",1.0,4140,268,Simulation (reference),596.0,1234.0,638.0,False,True,1336.4732000045478,1.0,1.0,638.0,0.0,0.0
60,single,"[[198, 92, 22]]",1.0,4140,268,ehp CI,600.0,1241.0,641.0,False,True,2.051900024525821,1.0047021943573669,0.9829457364341085,634.0,11.0,5.5
60,single,"[[198, 92, 22]]",1.0,4140,268,Established CI #1,579.599929716126,1114.31486361892,534.7149339027941,False,True,0.20039989612996578,0.8381111816658214,0.7920458556706432,518.3148636189201,136.08520666495394,68.04260333247703
60,single,"[[198, 92, 22]]",1.0,4140,268,Established CI #2,598.0,1244.0,646.0,False,True,4.057299927808344,1.0125391849529781,0.9814814814814815,636.0,12.0,6.0
61,single,"[[32, 138, 26]]",1.0,1000,144,Simulation (reference),151.0,209.0,58.0,False,True,276.8595999805257,1.0,1.0,58.0,0.0,0.0
61,single,"[[32, 138, 26]]",1.0,1000,144,ehp CI,151.0,208.0,57.0,False,True,0.502800103276968,0.9827586206896551,0.9827586206896551,57.0,1.0,0.5
61,single,"[[32, 138, 26]]",1.0,1000,144,Established CI #1,146.44207623441818,194.77637523019226,48.33429899577408,False,True,0.18119998276233673,0.83334998268576,0.6997734674544488,43.77637523019226,18.78154853538956,9.39077426769478
61,single,"[[32, 138, 26]]",1.0,1000,144,Established CI #2,151.0,212.0,61.0,False,True,4.218899994157255,1.0517241379310345,0.9508196721311475,58.0,3.0,1.5
62,single,"[[106, 57, 8]]",1.0,3777,155,Simulation (reference),409.0,1741.0,1332.0,False,True,1156.362900044769,1.0,1.0,1332.0,0.0,0.0
62,single,"[[106, 57, 8]]",1.0,3777,155,ehp CI,418.0,1747.0,1329.0,False,True,2.4833999341353774,0.9977477477477478,0.9887892376681614,1323.0,15.0,7.5
62,single,"[[106, 57, 8]]",1.0,3777,155,Established CI #1,398.85878281273057,1188.663189871439,789.8044070587084,False,True,0.3231000155210495,0.5929462515455769,0.5809099518643666,779.663189871439,562.4780273158303,281.23901365791517
62,single,"[[106, 57, 8]]",1.0,3777,155,Established CI #2,424.0,1665.0,1241.0,False,True,3.958199988119304,0.9316816816816816,0.9316816816816816,1241.0,91.0,30.5
63,single,"[[196, 191, 112]]",1.0,1672,275,Simulation (reference),311.0,364.0,53.0,False,True,532.5749999610707,1.0,1.0,53.0,0.0,0.0
63,single,"[[196, 191, 112]]",1.0,1672,275,ehp CI,311.0,364.0,53.0,False,True,0.8752000285312533,1.0,1.0,53.0,0.0,0.0
63,single,"[[196, 191, 112]]",1.0,1672,275,Established CI #1,308.95626548305256,360.48085462548215,51.52458914242959,False,True,0.24789990857243538,0.9721620592911243,0.8989370917456095,49.48085462548215,5.562879891465286,2.781439945732643
63,single,"[[196, 191, 112]]",1.0,1672,275,Established CI #2,311.0,366.0,55.0,False,True,6.178399897180498,1.0377358490566038,0.9636363636363636,53.0,2.0,1.0
64,single,"[[153, 187, 48]]",1.0,2981,292,Simulation (reference),494.0,748.0,254.0,False,True,1053.1422999920323,1.0,1.0,254.0,0.0,0.0
64,single,"[[153, 187, 48]]",1.0,2981,292,ehp CI,494.0,748.0,254.0,False,True,1.762300031259656,1.0,1.0,254.0,0.0,0.0
64,single,"[[153, 187, 48]]",1.0,2981,292,Established CI #1,484.3202648069403,718.3912676424643,234.07100283552398,False,True,0.20999996922910213,0.9215393812422205,0.8509992907804259,224.3912676424643,39.288467550595385,19.64423377529772
64,single,"[[153, 187, 48]]",1.0,2981,292,Established CI #2,492.0,752.0,260.0,False,True,3.0224000802263618,1.0236220472440944,0.9769230769230769,254.0,6.0,1.0
65,single,"[[191, 151, 44]]",1.0,3278,298,Simulation (reference),535.0,836.0,301.0,False,True,1146.784400101751,1.0,1.0,301.0,0.0,0.0
65,single,"[[191, 151, 44]]",1.0,3278,298,ehp CI,535.0,838.0,303.0,False,True,1.588699989952147,1.0066445182724253,0.9933993399339934,301.0,2.0,1.0
65,single,"[[191, 151, 44]]",1.0,3278,298,Established CI #1,523.5803721445009,800.8310473144645,277.25067516996364,False,True,0.1970999874174595,0.9210985886045304,0.8508781895016441,265.8310473144645,46.58858054103462,23.29429027051731
65,single,"[[191, 151, 44]]",1.0,3278,298,Established CI #2,533.0,842.0,309.0,False,True,3.81380005273968,1.026578073089701,0.9741100323624595,301.0,8.0,2.0
66,single,"[[96, 138, 83]]",1.0,1000,151,Simulation (reference),153.0,169.0,16.0,False,True,267.7000999683514,1.0,1.0,16.0,0.0,0.0
66,single,"[[96, 138, 83]]",1.0,1000,151,ehp CI,153.0,169.0,16.0,False,True,0.8062999695539474,1.0,1.0,16.0,0.0,0.0
66,single,"[[96, 138, 83]]",1.0,1000,151,Established CI #1,151.8444287941125,167.5665545508478,15.722125756735295,False,True,0.33119996078312397,0.9826328597959559,0.8490859544128035,14.566554550847798,2.5890166550397,1.29450832751985
66,single,"[[96, 138, 83]]",1.0,1000,151,Established CI #2,153.0,171.0,18.0,False,True,3.4619999350979924,1.125,0.8888888888888888,16.0,2.0,1.0
67,single,"[[161, 159, 44]]",1.0,2909,276,Simulation (reference),471.0,736.0,265.0,False,True,1026.6739999642596,1.0,1.0,265.0,0.0,0.0
67,single,"[[161, 159, 44]]",1.0,2909,276,ehp CI,477.0,741.0,264.0,False,True,2.3894000332802534,0.9962264150943396,0.9592592592592593,259.0,11.0,5.5
67,single,"[[161, 159, 44]]",1.0,2909,276,Established CI #1,466.7537448343831,708.349967534411,241.5962227000279,False,True,0.4002000205218792,0.9116838592453883,0.8815348885295133,237.349967534411,31.896287631205894,15.948143815602975
67,single,"[[161, 159, 44]]",1.0,2909,276,Established CI #2,475.0,745.0,270.0,False,True,4.288000054657459,1.0188679245283019,0.9525547445255474,261.0,13.0,6.5
68,single,"[[189, 81, 43]]",1.0,1781,227,Simulation (reference),302.0,437.0,135.0,False,True,547.5786000024527,1.0,1.0,135.0,0.0,0.0
